course_id,course_title,url,price,level,content_duration,subject
1131732,Set up a localhost Web Server for Faster Website Development,https://www.udemy.com/localhost-web-server/,30,All Levels,1.5 hours,Web Development
693726,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,95,Expert Level,3 hours,Web Development
365426,Build A Professional Wordpress Website In An Hour,https://www.udemy.com/build-a-professional-wordpress-website-in-an-hour/,20,All Levels,1 hour,Web Development
260444,Build a file hosting/sharing site in less than 2 hours ,https://www.udemy.com/build-a-file-hosting-site-in-less-than-2-hours/,20,All Levels,1.5 hours,Web Development
12975,Introduction to Java Programming for Online Learners,https://www.udemy.com/learning-to-program-in-java-a-supplement-for-online-academic-learners/,200,Beginner Level,22 hours,Web Development
499904,Create full featured Landing Page in Ruby on Rails in 3 hour,https://www.udemy.com/rails-1-landing-page/,30,All Levels,3 hours,Web Development
733694,How to create a  video blog with WordPress,https://www.udemy.com/how-to-create-a-blog-with-wordpress-video-blog/,25,All Levels,4.5 hours,Web Development
818958,PHP For WordPress Development,https://www.udemy.com/php-for-wordpress-development/,35,Beginner Level,1 hour,Web Development
374590,Create a Professional Website Without Programming/Coding,https://www.udemy.com/create-professional-websites/,0,All Levels,1.5 hours,Web Development
982328,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,30,All Levels,1 hour,Web Development
511942,Master EmberJS : Learn Ember JS From Scratch,https://www.udemy.com/master-emberjs/,120,All Levels,6.5 hours,Web Development
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,0,Beginner Level,2 hours,Web Development
740762,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,60,All Levels,17.5 hours,Web Development
646056,How to Make a Video Blog Website From Scratch w/ Wordpress ,https://www.udemy.com/how-to-make-a-video-blog-website/,0,All Levels,1 hour,Web Development
545524,Build Websites And Apps By Outsourcing,https://www.udemy.com/outsourcing-development-work/,20,All Levels,2 hours,Web Development
1270222,Learning Path: Web Applications with Spring and Angular,https://www.udemy.com/learning-path-web-applications-with-spring-and-angular/,200,Expert Level,4 hours,Web Development
340362,Learn Ruby on Rails By Building Projects,https://www.udemy.com/learn-ruby-on-rails-building-projects/,60,All Levels,13 hours,Web Development
782194,Canvas image Creator HTML5 JavaScript project from Scratch,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,100,Intermediate Level,3.5 hours,Web Development
707962,Javascript Essentials,https://www.udemy.com/javascript-essentials/,0,Beginner Level,8.5 hours,Web Development
1178394,Devtools 2017: The Basics of Chrome Developer Tools,https://www.udemy.com/devtools-2017-the-basics-of-chrome-developer-tools/,0,Beginner Level,1 hour,Web Development
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,https://www.udemy.com/chrome-extension-dev/,0,Beginner Level,2 hours,Web Development
364616,Learn how to quickly build websites using Wordpress,https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/,0,All Levels,3.5 hours,Web Development
990532,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,https://www.udemy.com/advance-unix-commands/,75,Expert Level,5.5 hours,Web Development
933110,Develop a Professional OnePage WordPress site With No Coding,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,20,Beginner Level,1.5 hours,Web Development
1158836,PHP Specialist (2017 Edition),https://www.udemy.com/php-specialist-2017/,100,Beginner Level,3.5 hours,Web Development
70640,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,195,All Levels,26 hours,Web Development
1176460,Create Ajax Chat App with PHP & Mysql,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,45,Beginner Level,1 hour,Web Development
736250,Mastering Thymeleaf with Spring,https://www.udemy.com/mastering-thymeleaf-with-spring/,75,All Levels,4.5 hours,Web Development
617886,Learn Rails Programming in Less than 2 Hours,https://www.udemy.com/learn-rails-programming-in-less-than-2-hours/,35,All Levels,2.5 hours,Web Development
934570,Wordpress Backup & Restore,https://www.udemy.com/wordpress-backup-restore/,95,All Levels,1.5 hours,Web Development
760306,Learn JavaScript Dynamic Interactive Projects for Beginners,https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/,100,Beginner Level,3 hours,Web Development
780058,Build Modern Websites Super Fast,https://www.udemy.com/build-modern-websites-in-1-hour/,25,All Levels,1.5 hours,Web Development
828042,SAP - Learn SAPUI5 Professional Development,https://www.udemy.com/learn-sapui5/,195,All Levels,7 hours,Web Development
473338,Wordpress Security,https://www.udemy.com/easy-wordpress-security/,95,All Levels,2.5 hours,Web Development
14571,Learn HTML5 At Your Own Pace. Ideal for Beginners,https://www.udemy.com/learning-html5/,50,All Levels,7 hours,Web Development
713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,https://www.udemy.com/build-an-amazon-clone-nodejs-stripe-elasticsearch/,20,All Levels,8.5 hours,Web Development
701570,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,195,Beginner Level,7.5 hours,Web Development
1198704,How to become an App Developer,https://www.udemy.com/how-to-become-an-app-developer/,200,Beginner Level,1 hour,Web Development
807874,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/real-world-real-time-modern-javascript/,50,Intermediate Level,13.5 hours,Web Development
607056,JavaScript Introduction to Object Oriented JavaScript,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,90,Beginner Level,1.5 hours,Web Development
587902,Core HTML How to get online quickly HTML to HTML5 ,https://www.udemy.com/web-development-introduction-html-html5-course/,90,Beginner Level,3.5 hours,Web Development
963412,Building Websites JavaScript and the DOM,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,120,Beginner Level,3 hours,Web Development
552198,Complete Login and Registration System in PHP and MYSQL,https://www.udemy.com/login-and-registration-system-in-php-and-mysql-step-by-step/,200,All Levels,4 hours,Web Development
916902,The Complete E-Commerce Web Developer Course 5.0,https://www.udemy.com/e-commerce-web-developer-course/,195,All Levels,12.5 hours,Web Development
778112,HTML5 canvas Bootcamp for beginners 25 easy steps,https://www.udemy.com/html5-canvas-course-for-beginners/,120,Beginner Level,2 hours,Web Development
26845,Advanced HTML5 Tutorial for Web Developers,https://www.udemy.com/advanced-html5-for-web-developers/,50,All Levels,7.5 hours,Web Development
460056,Learn the Basics of Programming for Marketers,https://www.udemy.com/basic-programming-for-marketers/,55,Beginner Level,3.5 hours,Web Development
641732,Css For Beginners,https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/,85,Beginner Level,2.5 hours,Web Development
417914,GRUNT js: Automate web development tasks and save your time,https://www.udemy.com/gruntjs-automate-web-development-tasks-and-save-your-time/,55,All Levels,1.5 hours,Web Development
707682,Mastering Web and Mobile Debugging Using Chrome Dev Tools,https://www.udemy.com/mastering-web-and-mobile-debugging-using-chrome-dev-tools/,195,All Levels,2 hours,Web Development
913966,HTML : Beginner Guide to HTML writing,https://www.udemy.com/html-beginner-guide/,20,Beginner Level,37 mins,Web Development
684794,Build Web Apps Using EmberJS: The Complete Course,https://www.udemy.com/build-web-apps-using-emberjs-the-complete-course/,40,All Levels,4.5 hours,Web Development
326326,SharePoint 2013 Development using C# - Part I,https://www.udemy.com/sharepoint2013development/,50,All Levels,8.5 hours,Web Development
436496,SAP Crystal Reports with ASP.Net (Step by step),https://www.udemy.com/sap-crystalreports-for-beginners/,0,Beginner Level,1 hour,Web Development
525114,Building Responsive Data Visualizations with D3 JS,https://www.udemy.com/building-responsive-data-visualizations-with-d3js/,85,All Levels,2 hours,Web Development
709460,Learn Rails Programming in Less than 30 Minute - Lite,https://www.udemy.com/learn-rails-programming-in-less-than-30-minute-lite/,20,All Levels,38 mins,Web Development
413618,SASS - Beginner Crash Course,https://www.udemy.com/sass-beginner-crash-course/,25,Beginner Level,1 hour,Web Development
821788,Angular 2 Fundamentals for Web Developers,https://www.udemy.com/angular-2-fundamentals-for-web-developers/,40,All Levels,6 hours,Web Development
392836,Easily Learn Web Development With Drop & Drag: OptimizePress,https://www.udemy.com/optimizepress/,20,Beginner Level,2 hours,Web Development
1115126,XML XSLT - Crash Course for Beginners,https://www.udemy.com/xml-xslt-crash-course-for-beginners/,45,All Levels,1 hour,Web Development
348920,Create Your Own Successful Online School To Sell Courses,https://www.udemy.com/create-an-online-school-website-with-joomla/,95,Beginner Level,2 hours,Web Development
1114060,Flask Tutorial Step by Step,https://www.udemy.com/python-flask-tutorial-step-by-step/,0,Intermediate Level,2 hours,Web Development
778084,Ruby on Rails a Beginners Guide ,https://www.udemy.com/ruby-on-rails-a-beginners-guide-free/,0,Beginner Level,6.5 hours,Web Development
1176686,Mastering Basic CSS Selectors.,https://www.udemy.com/mastering-basic-css-selectors/,0,Beginner Level,3 hours,Web Development
744618,Create a Website Similar to Facebook from Scratch!,https://www.udemy.com/clone-facebook/,25,All Levels,1.5 hours,Web Development
473622,Comprehensive TypeScript,https://www.udemy.com/typescript101/,125,All Levels,4.5 hours,Web Development
470412,"Essential HTML, CSS & HTML5 Training",https://www.udemy.com/essential-html-css-html5-training/,50,Beginner Level,5.5 hours,Web Development
758208,HTML 5 and CSS 3 - tricks and workarounds,https://www.udemy.com/html5-css3-tricks-and-workarounds/,80,All Levels,5.5 hours,Web Development
505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",https://www.udemy.com/register-domain-setup-hosting-create-web-page/,45,Beginner Level,3 hours,Web Development
568524,WordPress Plugins Treasure Chest,https://www.udemy.com/best-wordpress-plugins-treasure-chest/,25,Intermediate Level,3 hours,Web Development
890810,Practical Understanding of PHP and MySQL,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,0,Beginner Level,5.5 hours,Web Development
332252,"AngularJS for Beginners, Single-Page Applications Made Easy",https://www.udemy.com/angularjs-tutorial/,200,All Levels,1.5 hours,Web Development
431576,Building a Social Network in PHP & MySQL From Scratch,https://www.udemy.com/social-network-in-php-mysql/,50,All Levels,14 hours,Web Development
1115128,XML DOM - Crash Course for Beginners,https://www.udemy.com/xml-dom-crash-course-for-beginners/,45,All Levels,34 mins,Web Development
716310,Create a Powerful Website with the Cool Bootstrap Framework,https://www.udemy.com/e107-tutorial-for-beginner-build-bootstrap-website/,0,All Levels,4 hours,Web Development
467186,HTML5 and CSS3 -Start building beautiful websites,https://www.udemy.com/html5-and-css3-crash-course/,150,All Levels,2.5 hours,Web Development
212376,Getting Started as a Web Developer,https://www.udemy.com/refactoru-getting-started-as-a-web-developer/,0,Beginner Level,1 hour,Web Development
496006,Learn Laravel: Create Your Web App Step-By-Step,https://www.udemy.com/laravel-5-course-learn-php-laravel/,45,All Levels,4 hours,Web Development
756050,Professional Web Scraping with Java,https://www.udemy.com/learn-web-scraping-with-java-in-just-1-hour/,50,Intermediate Level,1 hour,Web Development
592594,3D Programming with WebGL and Babylon.js for Beginners,https://www.udemy.com/webgl-tutorial/,200,Intermediate Level,2 hours,Web Development
520308,Learn to make a colorful one page website,https://www.udemy.com/learn-to-make-a-colorful-one-page-website/,200,All Levels,34 mins,Web Development
494510,WordPress Plugin Tutorial,https://www.udemy.com/wordpress-plugin-tutorial/,40,Beginner Level,34 mins,Web Development
212624,Introduction to HTML,https://www.udemy.com/refactoru-intro-html/,0,Beginner Level,1.5 hours,Web Development
1259422,Learn JavaScript From Scratch:Become Top Rated Web Developer,https://www.udemy.com/learnjsandbecometopratedwebdeveloper/,65,All Levels,5 hours,Web Development
326244,"Installing Wordpress 4 - Installation, Registrars & Hosting",https://www.udemy.com/installing-wordpress-domain-registrars-and-web-hosting/,45,Beginner Level,2.5 hours,Web Development
573716,Learn PHP Programming for Absolute Beginners,https://www.udemy.com/learn-php-programming-for-absolute-beginners/,35,All Levels,2 hours,Web Development
1172166,WordPress for Beginners 2017 + Google AdSense Implementation,https://www.udemy.com/wordpress-tutorial-for-beginners-and-google-adsense-implementation/,195,All Levels,6.5 hours,Web Development
1021834,JavaScript for beginners in 1 hour,https://www.udemy.com/learn-javascript-in-1-hour-and-create-a-game-in-javascript/,95,Beginner Level,1 hour,Web Development
1210098,HTML5 and CSS for Beginner To Expert,https://www.udemy.com/html5-and-css-for-beginner-to-expert/,20,All Levels,4.5 hours,Web Development
288466,Become a Kick-Ass Web Developer: From Newbie to Pro,https://www.udemy.com/become-a-web-developer/,200,All Levels,48.5 hours,Web Development
581256,Django Tutorial: Build Your First App Fast & Free! ,https://www.udemy.com/create-your-first-django-website-fast-free/,20,Beginner Level,2.5 hours,Web Development
1189508,Create a social network using PHP Mysqli HTML Css and JQuery,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,40,Intermediate Level,6 hours,Web Development
863976,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,50,All Levels,1.5 hours,Web Development
681514,Complete PHP Course with OOP Start to Finish!,https://www.udemy.com/complete-object-oriented-programming-in-php-start-to-finish/,200,All Levels,2 hours,Web Development
864482,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,40,Beginner Level,1.5 hours,Web Development
339086,WordPress Security - The Ultimate Security Guide,https://www.udemy.com/wordpress-the-ultimate-security-guide/,60,All Levels,1.5 hours,Web Development
639654,How to Make a Single Page Website for Freelancers & Agencies,https://www.udemy.com/how-to-make-a-portfolio-website-for-freelancers-agencies/,0,All Levels,1.5 hours,Web Development
60792,Learn to Use jQuery UI Widgets,https://www.udemy.com/learn-to-use-jquery-ui-widgets/,0,Beginner Level,1 hour,Web Development
1054814,Learn to Create Responsive Layouts in 30 Minutes,https://www.udemy.com/learn-to-create-responsive-layouts-in-30-minutes/,0,Beginner Level,30 mins,Web Development
948204,Web Building Starter Pack. Html Css and JQuery Animations,https://www.udemy.com/web-building-starter-pack-html-css-and-jquery-animations/,30,All Levels,7.5 hours,Web Development
1191946,Getting Started with Angular 2+,https://www.udemy.com/getting-started-with-angular-2/,0,Beginner Level,2 hours,Web Development
82412,Intro to PHP Web Application Development with Symfony,https://www.udemy.com/symfony-development/,200,Beginner Level,1.5 hours,Web Development
986742,Learn OAuth 2.0 - Theory and Hands On,https://www.udemy.com/learn-oauth-20-theory-and-hands-on/,145,All Levels,3 hours,Web Development
18448,Learning CSS3 - A Comprehensive Tutorial For Web Developers,https://www.udemy.com/learning-css3/,50,All Levels,8 hours,Web Development
552258,Professional WordPress Theme Development from Scratch,https://www.udemy.com/photoshop-psd-to-wordpress-theme-development-from-scratch/,200,All Levels,25.5 hours,Web Development
1020722,PHP Zend Framework 1.11:Creating a CRUD Application,https://www.udemy.com/zend-framework-111creating-a-crud-application/,40,All Levels,35 mins,Web Development
752706,Write quicker HTML5 and CSS 3; productivity hacks with emmet,https://www.udemy.com/write-quicker-html5-and-css-3-productivity-hacks-with-emmet/,0,All Levels,1.5 hours,Web Development
633606,The Ultimate jQuery Course,https://www.udemy.com/essential-jquery-training/,20,All Levels,2.5 hours,Web Development
461176,Build an Advanced Single Page with Bootstrap & WordPress,https://www.udemy.com/single-page-design-with-bootstrap-css-html5-js-parallax/,95,Intermediate Level,6 hours,Web Development
1030774,Master all PHP ideas 2017 to build any project,https://www.udemy.com/master-all-php-ideas-2017-to-build-any-project/,50,Beginner Level,3 hours,Web Development
221920,A Beginner's Guide to the Meteor JavaScript Framework,https://www.udemy.com/meteorjs/,50,Beginner Level,2 hours,Web Development
372442,Create an E-commerce website without any coding,https://www.udemy.com/create-an-e-commerce-website-without-any-coding/,20,All Levels,31 mins,Web Development
851560,Learn To Build Apps Using Play Framework,https://www.udemy.com/learn-to-build-apps-using-play-framework/,40,All Levels,5.5 hours,Web Development
755932,Introducing Ionic 2,https://www.udemy.com/introducing-ionic-2/,50,Beginner Level,1.5 hours,Web Development
1031620,Learn Laravel with Database Migration & Seeding & Faker,https://www.udemy.com/laravel-53-migra-migration-seeding-faker-tinker/,20,All Levels,1 hour,Web Development
416738,Create a Client Network by Hosting WordPress Sites,https://www.udemy.com/create-a-client-network-by-hosting-wordpress-sites/,35,Intermediate Level,1 hour,Web Development
576108,Introduction to PHP Slim Microframework,https://www.udemy.com/introduction-to-php-slim-microframework/,20,Intermediate Level,1 hour,Web Development
971022,ASP :basics for beginners,https://www.udemy.com/asp-basics-for-beginners/,35,All Levels,1 hour,Web Development
966794,"WordPress Development With NodeJS, Gulp, Composer & More",https://www.udemy.com/wordpress-development-with-nodejs-gulpjs-composer-sass-more/,25,Intermediate Level,4 hours,Web Development
1200874,Become PHP Facebook Developer: Password-Less Authentication,https://www.udemy.com/php-facebook-developer-password-less-authentication/,195,All Levels,4 hours,Web Development
780056,How To Create Your Very First Website With HTML and CSS,https://www.udemy.com/how-to-create-a-website-with-html-and-css/,100,Beginner Level,2 hours,Web Development
1274210,Learn JSON for beginners with JavaScript,https://www.udemy.com/json-javascript-course/,200,Beginner Level,1.5 hours,Web Development
615106,Ultimate guide to Social Media Web development integration ,https://www.udemy.com/ultimate-guide-to-social-media-web-development-integration/,200,All Levels,2.5 hours,Web Development
1023196,A Complete Laravel basics from beginner to expert,https://www.udemy.com/learn-laravel-from-beginner-to-expert/,25,All Levels,1.5 hours,Web Development
1249968,JQuery Basics - Learn JQuery From Scratch,https://www.udemy.com/jquery-basics-learn-jquery-from-scratch/,100,Beginner Level,1 hour,Web Development
565000,Learn MeteorJS By Building 10 Real World Projects,https://www.udemy.com/learn-meteorjs-by-building-10-real-world-projects/,50,All Levels,15 hours,Web Development
760752,JavaScript Basics for Beginners Introduction to coding,https://www.udemy.com/learn-javascript-for-beginners-introduction-to-coding-course/,150,Beginner Level,1.5 hours,Web Development
419318,AngularJS Masterclass - Deep Dive & Understand AngularJS,https://www.udemy.com/angularjs-masterclass/,100,All Levels,6 hours,Web Development
482834,HTML5 for beginners,https://www.udemy.com/html-complete-html-course-for-beginners/,195,Beginner Level,5 hours,Web Development
1090194,All in one HTML CSS and JQuery,https://www.udemy.com/all-in-one-html-css-and-jquery/,20,All Levels,3 hours,Web Development
561136,Responsive Design with NEW Materialize,https://www.udemy.com/responsive-design-with-new-google-materialize/,75,All Levels,1.5 hours,Web Development
41356,Create a Responsive Business Website with WordPress,https://www.udemy.com/creating-a-business-website-with-a-responsive-design/,95,All Levels,5.5 hours,Web Development
946310,PHP webservices,https://www.udemy.com/php-webservices/,30,All Levels,34 mins,Web Development
661780,JavaScript Promises: Applications in ES6 and AngularJS,https://www.udemy.com/javascript-promises-applications-in-es6-and-angularjs/,75,Beginner Level,2.5 hours,Web Development
563020,Learn to build 20 websites and build 14 iOS9 apps with swift,https://www.udemy.com/learn-to-build-20-websites-and-build-14-ios9-apps-with-swift/,40,All Levels,22.5 hours,Web Development
772224,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,35,Intermediate Level,43 mins,Web Development
967410,XML :basics for beginners,https://www.udemy.com/xml-basics-for-beginners/,40,All Levels,39 mins,Web Development
1007766,How to create Paypal and Credit card Payment Buttons,https://www.udemy.com/how-to-create-paypal-and-credit-card-payment-buttons/,65,Beginner Level,1 hour,Web Development
837950,Customizr - Learn WordPress with the ultimate creative theme,https://www.udemy.com/wpcustomizrcourse/,0,Beginner Level,5 hours,Web Development
737468,How To Create a Local Wordpress Environment,https://www.udemy.com/how-to-create-a-local-wordpress-environment/,0,Beginner Level,31 mins,Web Development
394832,Fun and creative web engineering with Python and Web2py,https://www.udemy.com/web-engineering-with-python-and-web2py/,0,All Levels,2 hours,Web Development
384318,WordPress for Beginners - Build Your First Website in 2017,https://www.udemy.com/from-novice-to-ninja-the-complete-wordpress-training-course/,100,Beginner Level,7 hours,Web Development
294408,Learn to Make an Animated Image Gallery using HTML5,https://www.udemy.com/learn-to-make-an-animated-image-gallery-using-html5/,0,Beginner Level,1 hour,Web Development
564268,Projects in Foundation Framework - Learn By Building 10 Apps,https://www.udemy.com/foundation-framework-course/,50,All Levels,10 hours,Web Development
368786,Drupal for Beginners,https://www.udemy.com/getting-started-with-drupal-for-total-beginners/,30,Beginner Level,5 hours,Web Development
1036170,Laravel : CRUD Application Using AJAX In Laravel 5.3,https://www.udemy.com/laravel-53-crud-application-with-ajax/,20,Intermediate Level,1 hour,Web Development
311538,Foundations of Front-End Web Development,https://www.udemy.com/foundations-of-front-end-development/,0,Beginner Level,20.5 hours,Web Development
825752,Angular 2 - Superheroic Framework,https://www.udemy.com/marutiangular2/,20,Beginner Level,3 hours,Web Development
56513,Social Network Web Development,https://www.udemy.com/how-to-create-a-social-network-site-from-scratch/,200,All Levels,8 hours,Web Development
921560,For Free - Deploy Quickly Spring Boot on Heroku With MySQL,https://www.udemy.com/learn-quickly-deploying-spring-boot-app-on-heroku-with-mysql/,95,All Levels,1 hour,Web Development
366608,Building Web Applications with Spring MVC,https://www.udemy.com/building-web-applications-with-spring-mvc/,85,All Levels,3 hours,Web Development
527834,"HTML5, CSS3 & Bootstrap - How to Create a Responsive Website",https://www.udemy.com/html5-css3-bootstrap-how-to-create-a-responsive-website/,20,All Levels,3.5 hours,Web Development
287010,HTML & CSS - Learn to build sleek websites ,https://www.udemy.com/html-css-learn-to-build-sleek-websites/,55,All Levels,3.5 hours,Web Development
1019918,Master Angular 2 - The No Nonsense Course,https://www.udemy.com/angular-2-tutorial/,25,Beginner Level,2.5 hours,Web Development
442580,Master ASP . NET 4 from scratch,https://www.udemy.com/masteraspnet/,50,All Levels,16 hours,Web Development
388286,CoffeeScript: The Good Parts窶埜rite Better javaScript,https://www.udemy.com/coffeescript/,50,Beginner Level,2.5 hours,Web Development
368679,Mastering Magento,https://www.udemy.com/mastering-magento/,85,All Levels,3.5 hours,Web Development
909836,Ultimate JavaScript Strings,https://www.udemy.com/js-strings/,0,Beginner Level,37 mins,Web Development
328960,Your Own Site in 45 Min: The Complete Wordpress Course,https://www.udemy.com/wordpress-sites/,120,All Levels,4 hours,Web Development
407796,Redirect Your Visitors By Country Easily -Wordpress Tutorial,https://www.udemy.com/redirect-your-visitors-by-country-easily-wordpress-tutorial/,20,Beginner Level,1 hour,Web Development
637840,Learn Knockout JS Framework from GroundUp,https://www.udemy.com/learn-knockout-js-framework-from-groundup/,40,All Levels,5 hours,Web Development
954948,Build Responsive Websites  in an Hour using Portalfin,https://www.udemy.com/build-website/,0,All Levels,44 mins,Web Development
806536,Master Riot: Learn Riot.js from Scratch,https://www.udemy.com/master-riot/,125,Intermediate Level,3.5 hours,Web Development
947204,Learn W3.CSS,https://www.udemy.com/learn-w3css/,50,All Levels,34 mins,Web Development
468726,Learning Axure RP,https://www.udemy.com/learning-axure-rp/,75,All Levels,4.5 hours,Web Development
697798,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",https://www.udemy.com/a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps/,50,All Levels,3 hours,Web Development
30261,"Kids Coding -Introduction to HTML, CSS and JavaScript",https://www.udemy.com/kids-coding-introduction-to-html-css-and-javascript/,200,Beginner Level,7 hours,Web Development
730542,Introduction to Voice Design with Amazon's Alexa,https://www.udemy.com/amazonalexa/,0,Beginner Level,41 mins,Web Development
524248,How to Create a Social Network For a Niche-Related Community,https://www.udemy.com/how-to-create-a-social-network/,100,All Levels,2 hours,Web Development
1037666,Webpack 1 & 2 - The Complete Guide,https://www.udemy.com/webpack-complete-guide/,40,All Levels,6.5 hours,Web Development
726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,120,Beginner Level,1.5 hours,Web Development
602702,Wordpress for beginners :Build Websites Fast without Coding ,https://www.udemy.com/wordpress-create-websites-fast-wo-coding-and-make-money/,50,All Levels,5 hours,Web Development
309820,ASP.Net MVC Quick Start,https://www.udemy.com/aspnet-mvc-quick-start/,0,Intermediate Level,5.5 hours,Web Development
1163894,Build a Chatbot integrated Website using Bootstrap 4,https://www.udemy.com/build-a-chatbot-integrated-website-using-bootstrap-4/,50,All Levels,3 hours,Web Development
320798,How To Create A WordPress Website Without Paying A Developer,https://www.udemy.com/wordpress-website-in-under-one-hour/,20,Beginner Level,1 hour,Web Development
611688,PSD to Bootstrap 3 for Beginners using HTML & CSS,https://www.udemy.com/psd-to-bootstrap/,20,Beginner Level,2.5 hours,Web Development
495958,Build Advanced Responsive Websites with Foundation 6 & SASS,https://www.udemy.com/foundation-5-sass-learn-by-building-a-complete-website/,200,All Levels,22.5 hours,Web Development
652376,Learn Essential Javascript Fundamentals - Lite,https://www.udemy.com/learn-essential-javascript-fundamentals-lite/,20,All Levels,39 mins,Web Development
846210,Learn HTML in 2 hours!,https://www.udemy.com/learn-html5-in-2-hours/,0,Beginner Level,1.5 hours,Web Development
313484,Laravel 4 try and enjoy php coding,https://www.udemy.com/laravel-4-try-and-enjoy-php-coding/,20,Beginner Level,2 hours,Web Development
883706,Wordpress Beginner Tutorial: Build Your First Website,https://www.udemy.com/wordpress-beginner-tutorial-build-your-first-website/,0,Beginner Level,1.5 hours,Web Development
1039596,Build Complex Express Sites with Redis and Socket IO,https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/,125,Intermediate Level,3.5 hours,Web Development
826366,Building a ASP.NET MVC 5 Membership Website,https://www.udemy.com/building-a-mvc-5-membership-website/,95,Intermediate Level,25.5 hours,Web Development
488220,Drupal Views: Introduction to Enhancing Your Drupal Website,https://www.udemy.com/drupalviews/,105,Beginner Level,2.5 hours,Web Development
1012040,Bootstrap Bootcamp - Responsive web development- 8 projects,https://www.udemy.com/bootstrap-bootcamp-with-projects/,100,All Levels,7 hours,Web Development
669346,Self Advertise Using PowerPoint Twitter and Facebook on ios,https://www.udemy.com/the-basic-roadmap-to-power-point-advertising-for-mac/,20,Beginner Level,36 mins,Web Development
123566,Learning Bootstrap 3 - Tutorial From Infinite Skills,https://www.udemy.com/bootstrap-3/,50,All Levels,3 hours,Web Development
628876,Practical Web Development: Make Websites Quickly And Easily,https://www.udemy.com/make-beautiful-websites-in-a-few-hours/,20,All Levels,2 hours,Web Development
378924,"Learn animation using CSS3, Javascript and HTML5",https://www.udemy.com/animating-css-javascript/,40,All Levels,2.5 hours,Web Development
869448,Creating Interactive HTML5 Video,https://www.udemy.com/creating-interactive-html5-video/,25,Intermediate Level,2 hours,Web Development
1207382,Optimizing Wordpress for More Speed and Revenue,https://www.udemy.com/optimizing-wordpress-for-more-speed-and-revenue/,0,Intermediate Level,35 mins,Web Development
628430,JavaScript project Learn to create a memory Game and more,https://www.udemy.com/javascript-project-learn-to-create-a-memory-game-and-more/,95,Beginner Level,1.5 hours,Web Development
882128,The Complete JavaScript Bootcamp,https://www.udemy.com/the-complete-javascript-bootcamp/,195,All Levels,5 hours,Web Development
149042,JavaScript for Absolute Beginners,https://www.udemy.com/javascript-for-absolute-beginners/,20,Beginner Level,2 hours,Web Development
513958,Complete JavaScript Course for Beginners with Easy Examples,https://www.udemy.com/javascript-for-dummies-and-newbies/,200,All Levels,4 hours,Web Development
769390,Angular 2 Master Class with Alejandro Rangel,https://www.udemy.com/angular-2-master-class-with-alejandro-rangel/,30,All Levels,9.5 hours,Web Development
830834,Quick learning jQuery web development,https://www.udemy.com/quick-learning-jquery-web-development/,150,Intermediate Level,3 hours,Web Development
1203040,Google Blogger Course,https://www.udemy.com/free-blogger-course/,60,Intermediate Level,3.5 hours,Web Development
564366,"Ajax in JavaScript and JQuery, with PHP - Creating Chat App",https://www.udemy.com/ajax-in-javascript-and-jquery-with-php/,200,All Levels,1.5 hours,Web Development
1124280,PHP Tutorial: Learn PHP Basic Programming for Beginners,https://www.udemy.com/php-tutorial-beginners/,20,Beginner Level,1.5 hours,Web Development
